filename,audio_id,ground_truth,transcript,wer,cer,latency,response,llm_source,llm_mode,llm_enabled
2308_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,Tolong buat checklist persiapan umroh termasuk barang wajib di bawah.,0.333,0.061,33.45,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2308_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula.",0.3,0.068,31.42,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2309_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book fly ke Jeddah minggu depan. Bisa bantu schedule.,0.364,0.109,29.37,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2309_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit.,0.222,0.071,29.7,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2309_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,0.091,0.015,26.86,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2309_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,24.13,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2309_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Yaakhi, u redo bookflike ilajeddah al usbuahil qadim, hal bisabantu ajida afdal skejul warihlatan mubasherah?",1.0,0.718,89.57,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2309_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uridu Range Transport Mincedah ilam Adinahodan,1.0,0.544,27.05,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2309_audio08.wav,audio08,اريد schedule trip dari Jeddah ke Makkah besok pagi,Uridu schedule trip dari Jeddah ke Mekah besok pagi.,0.333,0.157,26.45,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2309_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,0.111,0.016,22.55,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2309_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,Tolong buat checklist persiapan umrah termasuk barang wajib di bawah.,0.222,0.045,24.36,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2309_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,Menurut kamu belajar bahasa Arab itu susah nggak untuk pemula.,0.2,0.051,26.17,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2310_Audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke jalan minggu depan. Bisa bantu schedule?,0.273,0.109,26.89,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2310_Audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit,0.222,0.054,26.56,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2310_Audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah Kemadinan tomorrow?,0.364,0.091,25.39,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2310_Audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,25.01,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2310_Audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku rindu bookflag ilajadah al-usbu al-qadim. Hal bisa bantu ajidah afdal schedule wari helatan mubashiroh?",0.882,0.695,28.81,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2310_Audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uri 2 Range Transport Menjadah Ila Madinahwadan,1.0,0.526,22.82,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2310_Audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",Book flight ke Jeddah lalu lanjut ke Madinah. Skejul terbaik kapan?,0.273,0.103,24.72,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2310_Audio11.wav,audio11,Kenapa fasting di رمضان itu wajib bagi Muslim,Kenapa fasting di Ramadan itu wajib bagi Muslim?,0.25,0.178,24.75,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2310_Audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare dokumen umrah dari Indonesia dengan benar?,0.111,0.018,23.31,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2310_Audio20.wav,audio20,Translate ke English: aku mau pergi ke Makkah minggu depan,Aku mau pergi ke Mercah minggu depan.,0.6,0.466,23.48,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2311_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book flight ke Jeta minggu depan, bisa bantu schedule?",0.091,0.047,26.79,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2311_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,"Aku butuh travel umrah simpel, tapi inklud Madinah Visit",0.333,0.089,26.18,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2311_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Madinah Temuru?,0.091,0.091,24.45,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2311_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar,0.0,0.0,22.53,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2311_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku rindu buku fly ilajet dah al usmu al qadim. Hal bisa bantu adida afdal schedule wari hlatan mubashirah?",1.0,0.71,28.28,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2311_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Turidu Arren transport Minjidda ila Madinah Radhan,0.75,0.526,23.69,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2311_audio09.wav,audio09,ممكن book transport dari Makkah ke Madinah untuk besok,Mungkin buk transport Minmaka ilamadina untuk besok,0.667,0.389,24.93,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2311_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,0.111,0.016,21.8,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2311_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare dokumen umrah dari Indonesia dengan benar,0.0,0.0,22.24,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2311_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula",0.2,0.051,24.31,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2312_audio1.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","aku mau book flight ke Jeddah minggu depan, bisa bantu schedule",0.182,0.031,24.37,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2312_audio11.wav,audio11,Kenapa fasting di رمضان itu wajib bagi Muslim,Kenapa fasting di Ramadan itu wajib bagi muslim?,0.25,0.2,23.57,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2312_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,Tolong buat checklist persiapan umrah termasuk barang wajib di bawah.,0.222,0.045,24.78,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2312_audio19.wav,audio19,احيانا saya bingung mulai dari mana untuk umrah,"Ah, ya nan. Saya bingung mulai dari mana untuk umrah.",0.625,0.277,23.02,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2312_audio2.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi inklud Madinah Visit.,0.333,0.107,22.83,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2312_audio20.wav,audio20,Translate ke English: aku mau pergi ke Makkah minggu depan,Translate ke English. Aku mau pergi ke Makkah minggu depan.,0.3,0.052,24.13,Aku bisa bantu rekomendasikan hotel dekat Haram sesuai budget.,fallback,preserve,True
2312_audio3.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,23.53,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2312_audio4.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,22.89,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2312_audio5.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya Aki, Uri Dubuk Flyg Ilajeddah Al-Usbu'un Lekadim, Hal Bisa Bantu Ajidah Abdal Schedul Wari Hlatan Mubassirah?",1.0,0.733,78.32,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2312_audio6.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,uridu range transport Minjid dah ila Madinah Gadan,0.75,0.474,22.99,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2312_audio7.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",Book flight ke Jeddah lalu lanjut ke Madinah. Schedule terbaik kapan?,0.273,0.044,24.48,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2313_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?,0.273,0.047,22.74,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2313_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,"Aku butuh travel umrah simpel, tapi include Madinah Visit.",0.222,0.071,22.54,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2313_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku range transport dari Jedah ke Madinah tomorrow?,0.273,0.061,24.74,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2313_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,26.87,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2313_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,aku tidak berry inginzu temankan,1.0,0.916,132.43,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2313_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,"Uridu, Rets Transport Minjat Dahilah Madinah Gaddan",0.875,0.632,20.88,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2313_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",Book flight ke Jeddah lalu lanjut ke Madinah. Skejul terbaik kapan?,0.273,0.103,23.58,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2313_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang,Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?,0.111,0.016,24.98,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2313_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,jelaskan step by step cara booking flight ke Jedah secara online,0.182,0.031,23.88,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2313_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prefer dokumen umrah dari Indonesia dengan benar,0.111,0.054,26.62,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2319_Audio1.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book fly ke Jedah minggu depan, bisa bantu schedule?",0.182,0.078,24.47,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2319_Audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam,Apa perbedaan umrah dan hajj secara detail dalam Islam?,0.111,0.019,22.27,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2319_Audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jeddah secara online.,0.091,0.015,24.87,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2319_Audio16.wav,audio16,Guide aku cara pilih hotel di Makkah dekat Haram dengan budget terbatas,Guide aku cara pilih hotel di Mekah dekat haram dengan budget terbatas.,0.25,0.056,23.49,Aku bisa bantu rekomendasikan hotel dekat Haram sesuai budget.,fallback,preserve,True
2319_Audio19.wav,audio19,احيانا saya bingung mulai dari mana untuk umrah,Ah ya anan saya bingung mulai dari mana untuk umrah,0.375,0.213,22.31,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2319_Audio2.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madina Visit.,0.333,0.089,22.48,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2319_Audio3.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange rampat dari dia dah ke bandida tomorrow?,0.455,0.212,22.26,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2319_Audio4.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,21.86,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2319_Audio5.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku uri dubu fly ilajenda lesebuahan kadim. Hal bisa bantu adida Afda's keidu wari retamu bahasiroh?",0.941,0.763,91.13,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2319_Audio6.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,"Uridu arrange transport menjedah ilam Adina, Wardan",0.75,0.491,22.78,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2323_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke jadah minggu depan. Bisa bantu schedule?,0.273,0.078,24.13,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2323_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madinah Visit.,0.222,0.071,23.65,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2323_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,23.11,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2323_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,23.26,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2323_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku ingin menerbang ke Jadah Al-Usbu Al-Qadim. Akan kubantu aku dan Afdal sekedar luar biasa.",1.0,0.794,29.67,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2323_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uri do arrenge transport min jeddah ila madinah kodan,1.0,0.421,22.93,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2323_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jedah secara online.,0.182,0.031,22.13,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2323_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar,How to prepare dokumen umrah dari Indonesia dengan benar.,0.111,0.018,21.88,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2323_audio15.wav,audio15,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,Tolong buat checklist persiapan umrah termasuk barang wajib di bawah,0.222,0.03,24.63,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2323_audio16.wav,audio16,Guide aku cara pilih hotel di Makkah dekat Haram dengan budget terbatas,Guided aku cara pilih hotel di Makkah dekat haram dengan budget terbatas,0.167,0.028,24.31,Aku bisa bantu rekomendasikan hotel dekat Haram sesuai budget.,fallback,preserve,True
2323_audio18.wav,audio18,"I feel overwhelmed dengan persiapan umrah, ada tips sederhana?",I feel overwhelmed dengan persiapan umrah. Ada tips sederhana,0.333,0.048,23.09,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2325_audio1.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book flight ke Jedah, minggu depan bisa bantu schedule",0.273,0.062,21.9,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2325_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam,I feel overwhelmed dengan persiapan umrah. Ada tips sederhana.,1.0,0.889,25.01,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2325_audio2.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simple tapi include madinah visit.,0.222,0.036,24.59,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2325_audio3.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jeddah ke Marina Tomorrow?,0.182,0.061,24.16,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2325_audio4.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,23.29,"Untuk visa Saudi, biasanya diperlukan paspor aktif dan dokumen umrah.",fallback,preserve,True
2325_audio5.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku ingin Guanglaak dengan kedua ulang se bulan McKnight. Apakah aku dapat schedule yang lebih baik freuen bert estado di p crafts?",1.353,0.916,150.02,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2325_audio6.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uri du orange transport menjedah ilang Adina Khadan,1.0,0.526,23.69,"Baik, aku bisa bantu carikan transport dari Jeddah ke Madinah.",fallback,preserve,True
2325_audio7.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",Book fly ke Jedah lalu lanjut ke Madinah. Schedule terbaik apal.,0.455,0.147,28.36,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2325_audio8.wav,audio08,اريد schedule trip dari Jeddah ke Makkah besok pagi,Apa perbedaan umrah dan hajj secara detail dalam Islam?,1.0,0.843,23.63,"Maaf, saya belum memahami permintaan tersebut.",fallback,preserve,True
2325_audio9.wav,audio09,ممكن book transport dari Makkah ke Madinah untuk besok,How to prepare dokumen umrah dari Indonesia dengan benar,1.0,0.778,21.45,"Cukup siapkan passport dan KTP, lalu daftar ke travel agent umrah terpercaya. They will handle all the visa requirements and document preparations for you, inshallah.",gemini,preserve,True
2326_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?","Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?",0.091,0.016,26.34,"Baik, aku bisa bantu arrange flight ke Jeddah minggu depan.",fallback,preserve,True
2326_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simpel tapi include Madina Visit,0.333,0.071,21.41,"Oke, untuk travel umrah simpel include Madinah visit? InsyaAllah, we can help you with that!",gemini,preserve,True
2326_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,22.09,"Bisa, InsyaAllah. Let's find some transport options to Madinah for you.",gemini,preserve,True
2326_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,explain step by step cara apply visa Saudi dengan benar,0.1,0.018,22.8,"Oke, cara apply visa Saudi itu biasanya mulai dari online form dan siapkan semua dokumen required. Setelah itu tinggal submit dan tunggu prosesnya.",gemini,preserve,True
2326_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku uridu book flight ila Jeddah, Al-Usbu Al-Qadim. Hal bisa bantu ajida afdal skedul wari hlatan mubashiroh?",0.824,0.656,27.73,"Tentu, ana bisa bantu find the best direct flight to Jeddah for Al-Usbu Al-Qadim. Kapan exact date keberangkatannya, ya?",gemini,preserve,True
2326_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,uridu rand transport menjedah ilam adinah kodan,0.875,0.509,35.96,"Okay, you want transport ke Jeddah, Ilam, Madinah, ya?
Kapan itu, dan berapa price-nya?",gemini,preserve,True
2326_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",Book flight ke Jeddah lalu lanjut ke Madinah. Skedul terbaik kapan?,0.273,0.088,28.19,"Tentu, saya bantu carikan flight ke Jeddah lalu lanjut ke Madinah. InsyaAllah, saya akan cek skedul terbaik for you.",gemini,preserve,True
2326_audio11.wav,audio11,Kenapa fasting di رمضان itu wajib bagi Muslim,Kenapa fasting di Ramadan itu wajib bagi muslim?,0.25,0.2,28.6,"Wajib karena itu perintah langsung dari Allah SWT, disebutkan juga di Al-Qur'an. It's a *faridhah*, one of the Five Pillars of Islam.",gemini,preserve,True
2326_audio13.wav,audio13,Jelaskan step by step cara booking flight ke Jeddah secara online,Jelaskan step by step cara booking flight ke Jedah secara online,0.091,0.015,25.77,"Oke, gampang kok. Buka app/website travel, masukkan 'Jeddah' sebagai destinasi dan tanggal.
اختر penerbangan yang cocok buatmu, isi details, terus bayar, وبس!",gemini,preserve,True
2326_audio17.wav,audio17,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,"Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?",0.3,0.068,23.03,"Tergantung background kamu sih, tapi it can be challenging for beginners, especially huruf dan tata bahasanya. However, with consistent practice, إن شاء الله you'll find it very rewarding!",gemini,preserve,True
2330_audio01.wav,audio01,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",Aku mau book flight ke Jedah minggu depan. Bisa bantu schedule?,0.273,0.047,22.66,"Tentu, I can help you schedule that flight ke Jeddah. For which dates, akhi?",gemini,preserve,True
2330_audio02.wav,audio02,Aku butuh travel umrah simple tapi include Madinah visit,Aku butuh travel umrah simple tapi include Madinah Visit.,0.111,0.036,23.04,"Oke, travel umrah simple tapi include Madinah visit. InsyaAllah, we'll find the best package for you.",gemini,preserve,True
2330_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,Can you help aku arrange transport dari Jedah ke Madinah tomorrow?,0.182,0.03,24.82,"Tentu, inshaAllah bisa aku bantu. What kind of transport are you looking for for your trip ke Madinah?",gemini,preserve,True
2330_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,Explain step by step cara apply visa Saudi dengan benar.,0.1,0.018,22.69,"Pertama, pastikan jenis visa Saudi apa yang kamu butuhkan. Cek website resmi atau kedutaan untuk persyaratannya, وإن شاء الله, it will be smooth.",gemini,preserve,True
2330_audio05.wav,audio05,يَا أَخِي، أُرِيدُ book flight إِلَى Jeddah الأُسْبُوعَ القَادِمَ. هَلْ bisa bantu أَجِدَ أَفْضَلَ schedule وَرِحْلَةً مُبَاشِرَةً؟,"Ya, aku rindu bookflag ilah jeddah al-usbu al-kodim. Hal bisa bantu jeddah afdal schedule warilatan mubasirah.",0.824,0.656,32.97,"Wah, rindu Bookflag Jeddah *al-usbu al-kodim* ya? Tentu, *ana* bisa bantu cari *jadwal afdal* dan *rihlah mubashirah* itu.",gemini,preserve,True
2330_audio06.wav,audio06,أُرِيدُ arrange transport مِنْ Jeddah إِلَى Madinah غَدًا,Uridu arrange transport Minjendah ila Madinah Gadan,0.625,0.421,32.62,"Fahimtu. Kamu mau arrange transport min Jeddah ila Madinah, gadan, kan? Kam orih, insyaAllah?",gemini,preserve,True
